portal,published_date,author,headline,url_link,sentiment_label,sentiment_score
Telegraph India,30-08-2024,PTI,SC asks Omar Abdullah and wife to explore meditation for potential settlement,https://www.telegraphindia.com/india/supreme-court-asks-omar-abdullah-and-wife-to-explore-meditation-for-potential-settlement/cid/2044691,Neutral,0.980872273
Telegraph India,30-08-2024,PTI,Congress expels MLAs Siddique and Antapurkar ahead of Maharashtra assembly polls,https://www.telegraphindia.com/india/congress-expels-mlas-zeeshan-siddique-and-jitesh-antapurkar-ahead-of-maharashtra-assembly-polls/cid/2044688,Neutral,0.518517494
Telegraph India,30-08-2024,PTI,Mamata Banerjee is a liar: West Bengal CM gets crushing reply to letters to Modi,https://www.telegraphindia.com/west-bengal/mamata-banerjee-is-a-liar-west-bengal-cm-receives-crushing-reply-to-letters-to-narendra-modi/cid/2044682,Neutral,0.635292232
Telegraph India,30-08-2024,PTI,Delhi Court grants bail to alleged conman Sukesh Chandrasekhar in bribery case,https://www.telegraphindia.com/india/delhi-court-grants-bail-to-alleged-conman-sukesh-chandrasekhar-in-bribery-case/cid/2044684,Neutral,0.942246974
Telegraph India,30-08-2024,PTI,Bengal has third highest number of fast track courts: TMC leader Derek O'Brien,https://www.telegraphindia.com/india/derek-obrien-west-bengal-has-third-highest-number-of-fast-track-courts/cid/2044681,Neutral,0.947055578
Telegraph India,30-08-2024,PTI,Haryana assembly polls: CM Nayab Saini to contest from Ladwa in Kurukshetra district,https://www.telegraphindia.com/india/haryana-assembly-polls-cm-nayab-saini-to-contest-from-ladwa-in-kurukshetra-district/cid/2044676,Neutral,0.98033762
Telegraph India,30-08-2024,PTI,'Kolhan Tiger' Champai Soren: Journey from prominent JMM leader to BJP's key asset in Jharkhand,https://www.telegraphindia.com/india/kolhan-tiger-champai-soren-journey-from-prominent-jmm-leader-to-bjps-key-asset-in-jharkhand/cid/2044672,Neutral,0.951050818
Telegraph India,30-08-2024,PTI,"Champai Soren was under surveillance for 6 months, will give befitting reply in 2 months: Himanta",https://www.telegraphindia.com/india/champai-soren-was-under-surveillance-for-six-months-will-give-befitting-reply-in-two-months-himanta-biswa-sarma/cid/2044675,Neutral,0.936594844
Telegraph India,30-08-2024,PTI,Era of uninterrupted dialogue with Pakistan is over: Jaishankar,https://www.telegraphindia.com/india/era-of-uninterrupted-dialogue-with-pakistan-is-over-jaishankar/cid/2044669,Neutral,0.977981746
Telegraph India,30-08-2024,PTI,"Centre adopts 'One Nation, One Policy' for organ, tissue transplant: Health Ministry",https://www.telegraphindia.com/india/centre-adopts-one-nation-one-policy-for-organ-tissue-transplant-health-ministry/cid/2044666,Neutral,0.752583921
Telegraph India,30-08-2024,PTI,National Conference had to 'sacrifice' many seats for alliance with Congress: Omar Abdullah,https://www.telegraphindia.com/india/omar-abdullah-national-conference-had-to-sacrifice-many-seats-for-alliance-with-congress/cid/2044671,Neutral,0.965374589
Telegraph India,30-08-2024,PTI,Supreme Court protects news anchor from arrest for interviewing jailed gangster Lawrence Bishnoi,https://www.telegraphindia.com/india/supreme-court-protects-news-anchor-from-arrest-for-interviewing-jailed-gangster-lawrence-bishnoi/cid/2044659,Neutral,0.900802672
Telegraph India,30-08-2024,PTI,Vice President Jagdeep Dhankhar to go on two-day visit to Uttarakhand on August 31,https://www.telegraphindia.com/india/vice-president-jagdeep-dhankhar-to-go-on-two-day-visit-to-uttarakhand-on-august-31/cid/2044656,Neutral,0.968465745
Telegraph India,30-08-2024,PTI,1984 anti-Sikh riots case: Delhi court orders framing of charges against Jagdish Tytler,https://www.telegraphindia.com/india/1984-anti-sikh-riots-case-delhi-court-orders-framing-of-charges-against-jagdish-tytler/cid/2044657,Neutral,0.957187116
Telegraph India,30-08-2024,PTI,Deep depression over Arabian Sea intensifies into cyclone Asna: India Meteorological Department,https://www.telegraphindia.com/india/deep-depression-over-arabian-sea-intensifies-into-cyclone-asna/cid/2044651,Neutral,0.952410281
Telegraph India,30-08-2024,PTI,"Gujarat: Rains abate but several towns, villages remain flooded; IMD warns of cyclone in Kutch",https://www.telegraphindia.com/india/gujarat-rains-abate-but-several-towns-villages-remain-flooded-imd-warns-of-cyclone-in-kutch/cid/2044654,Negative,0.901165903
Telegraph India,30-08-2024,PTI,"BJP high command targeting me, with JD(S) they want to destabilise Congress government: Siddaramaiah",https://www.telegraphindia.com/india/siddaramaiah-bharatiya-janata-party-high-command-targeting-me-with-jds-they-want-to-destabilise-congress-government/cid/2044650,Negative,0.84824878
Telegraph India,30-08-2024,PTI,Former Jharkhand CM Champai Soren joins BJP,https://www.telegraphindia.com/india/former-jharkhand-cm-champai-soren-joins-bjp/cid/2044646,Neutral,0.891325176
Telegraph India,30-08-2024,PTI,Rahul Gandhi didn't feel pain: BJP MP questions Congress' silence on Calcutta rape-murder,https://www.telegraphindia.com/india/rahul-gandhi-didnt-feel-pain-bjp-mp-questions-congress-silence-on-calcutta-rape-murder/cid/2044639,Negative,0.571407855
Telegraph India,30-08-2024,PTI,Bow my head at Shivaji's feet and apologise: PM Modi on statue collapse,https://www.telegraphindia.com/india/bow-my-head-at-shivajis-feet-and-apologise-pm-modi-on-statue-collapse/cid/2044642,Neutral,0.822269678
Telegraph India,30-08-2024,PTI,AP CM Naidu orders probe into alleged hidden cameras in girls' washroom in engineering college,https://www.telegraphindia.com/india/andhra-pradesh-chief-minister-n-chandrababu-naidu-orders-probe-into-alleged-hidden-cameras-in-girls-washroom-in-engineering-college/cid/2044621,Neutral,0.857000053
Telegraph India,30-08-2024,PTI,Manipur CM has no moral authority to speak on West Bengal situation: TMC's Sagarika Ghose,https://www.telegraphindia.com/india/trinamul-congress-sagarika-ghose-manipur-chief-minister-has-no-moral-authority-to-speak-on-west-bengal-situation/cid/2044630,Negative,0.826619089
Telegraph India,30-08-2024,PTI,Himachal Pradesh: Death toll in Samej cloudburst rises to 21 after recovery of missing girl's body,https://www.telegraphindia.com/india/himachal-pradesh-death-toll-in-samej-cloudburst-rises-to-21-after-recovery-of-missing-girls-body/cid/2044633,Neutral,0.701557517
Telegraph India,30-08-2024,PTI,"Odisha government to set up breastfeeding cabins in offices, public places",https://www.telegraphindia.com/india/after-paid-menstrual-leave-odisha-govt-to-set-up-breastfeeding-cabins-in-offices-public-places/cid/2044625,Neutral,0.965685427
Telegraph India,30-08-2024,PTI,CM Pinarayi Vijayan seeks Centre's help to bring back stranded Keralites from Russia,https://www.telegraphindia.com/india/chief-minister-pinarayi-vijayan-seeks-centres-help-to-bring-back-stranded-keralites-from-russia/cid/2044628,Neutral,0.878142834
Telegraph India,30-08-2024,PTI,"Probe on over 'special treatment' to actor Darshan in Bengaluru prison; inmates, officials grilled",https://www.telegraphindia.com/india/probe-on-over-special-treatment-to-actor-darshan-thoogudeepa-in-bengaluru-prison-inmates-officials-grilled/cid/2044623,Neutral,0.569587946
Telegraph India,30-08-2024,PTI,"J&K BJP leader resigns over ticket distribution, threatens to contest as Independent",https://www.telegraphindia.com/india/senior-jammu-and-kashmir-bharatiya-janata-party-leader-resigns-over-ticket-distribution-threatens-to-contest-as-independent/cid/2044620,Neutral,0.537445903
Telegraph India,30-08-2024,Reuters,"Monsoon likely to be prolonged into late September, threatening ripe crops",https://www.telegraphindia.com/india/monsoon-likely-to-be-prolonged-into-late-september-threatening-ripe-crops-sources-say/cid/2044619,Negative,0.881717443
Telegraph India,30-08-2024,PTI,"Reservoir storage levels in India surpass last year's figures, show regional variations: CWC",https://www.telegraphindia.com/india/reservoir-storage-levels-in-india-surpass-last-years-figures-show-regional-variations-central-water-commission/cid/2044614,Neutral,0.835681021
Telegraph India,30-08-2024,PTI,Indoor air pollution poses greater health risk than outdoor: Experts,https://www.telegraphindia.com/india/indoor-air-pollution-poses-greater-health-risk-than-outdoor-experts/cid/2044615,Negative,0.939218462
Telegraph India,30-08-2024,PTI,Hema Committee Report: Outrage grows in Kerala as Opp accuses govt of shielding accused,https://www.telegraphindia.com/india/justice-hema-committee-report-outrage-grows-in-kerala-as-opposition-accuses-government-of-shielding-accused/cid/2044613,Negative,0.784830272
Telegraph India,30-08-2024,PTI,Love for Modi unshakeable: Chirag Paswan plans to contest Bihar polls,https://www.telegraphindia.com/india/love-for-narendra-modi-unshakeable-chirag-paswan-plans-to-contest-bihar-polls-as-nda-partner/cid/2044611,Positive,0.984244525
Telegraph India,30-08-2024,Our Bureau,"Mamata writes to PM Modi again, says no lag in fast-track, Pocso courts in Bengal",https://www.telegraphindia.com/west-bengal/mamata-banerjee-writes-to-prime-minister-narendra-modi-again-says-no-lag-in-fast-track-pocso-courts-in-bengal/cid/2044610,Neutral,0.953527093
Telegraph India,30-08-2024,PTI,Mollywood #MeToo row: Second case filed against actor Jayasurya for sexual assault,https://www.telegraphindia.com/india/second-case-filed-against-malayalam-film-actor-jayasurya-for-sexual-assault/cid/2044604,Neutral,0.622755647
Telegraph India,30-08-2024,PTI,Goa: Seven-year-old boy mauled to death by pit bull; owner booked,https://www.telegraphindia.com/india/goa-seven-year-old-boy-mauled-to-death-by-pit-bull-owner-booked/cid/2044602,Negative,0.83232528
Telegraph India,30-08-2024,PTI,Politicisation of sports: Mayawati lambasts Congress over proposed 'Bharat Dojo Yatra',https://www.telegraphindia.com/india/mayawati-lambasts-congress-over-proposed-bharat-dojo-yatra-politicisation-of-sports/cid/2044601,Neutral,0.88657701
Telegraph India,30-08-2024,PTI,"Andhra: Hidden cameras in girl washroom in engineering college, minister orders enquiry",https://www.telegraphindia.com/india/hidden-cameras-in-girl-washroom-in-andhra-pradesh-engineering-college-minister-orders-enquiry/cid/2044600,Neutral,0.554336548
Telegraph India,30-08-2024,PTI,"Uttar Pradesh: Dalit girls found hanging, police hold 2 for abetment of suicide in Farrukhabad",https://www.telegraphindia.com/india/uttar-pradesh-two-dalit-girls-hang-themselves-police-hold-two-for-abetment-of-suicide/cid/2044598,Negative,0.875456274
Telegraph India,30-08-2024,PTI,Telangana CM expresses 'unconditional regret' over remarks on BRS leader Kavitha's bail,https://www.telegraphindia.com/india/telangana-chief-minister-a-revanth-reddy-expresses-unconditional-regret-over-remarks-on-brs-leader-kavithas-bail/cid/2044592,Negative,0.80715239
Telegraph India,30-08-2024,PTI,MEA making efforts to push for early return of child in foster care in Germany: Thane MP,https://www.telegraphindia.com/india/ministry-of-external-affairs-making-efforts-to-push-for-early-return-of-child-in-foster-care-in-germany-thane-mp-naresh-mhaske/cid/2044589,Neutral,0.83983314
Telegraph India,30-08-2024,PTI,Maharashtra: Police arrest labourer on charge of raping preschooler in Palghar,https://www.telegraphindia.com/india/maharashtra-police-arrest-labourer-on-charge-of-raping-a-preschooler-in-palghar/cid/2044591,Neutral,0.575964093
Telegraph India,30-08-2024,PTI,"Ajit Pawar visits Malvan fort, vows to erect grand Shivaji Maharaj statue at same spot",https://www.telegraphindia.com/india/ajit-pawar-visits-malvan-fort-vows-to-erect-grand-chhatrapati-shivaji-maharaj-statue-at-same-spot/cid/2044583,Neutral,0.941634774
Telegraph India,30-08-2024,PTI,"JMM MLA Ramdas Soren takes oath as minister, replaces Champai Soren in Jharkhand cabinet",https://www.telegraphindia.com/india/jmm-mla-ramdas-soren-takes-oath-as-minister-in-hemant-soren-govt-in-jharkhand-replaces-champai-soren/cid/2044574,Neutral,0.964453161
Telegraph India,30-08-2024,PTI,"Over 35% of 3,885 doctors, mostly women, feel unsafe during night shifts: IMA study",https://www.telegraphindia.com/india/over-35-of-3885-doctors-mostly-women-feel-unsafe-during-night-shifts-indian-medical-association-study/cid/2044553,Negative,0.914600194
Telegraph India,30-08-2024,PTI,Cyclone alert: People living in weak structures in Kutch told to move to safer places,https://www.telegraphindia.com/india/cyclone-warning-people-living-in-weak-structures-in-kutch-district-told-to-move-to-safer-places/cid/2044560,Neutral,0.949384212
Telegraph India,30-08-2024,PTI,"Tamil Nadu govt inks pact with Microchip, Nokia, PayPal during CM Stalin's visit to San Francisco",https://www.telegraphindia.com/india/tamil-nadu-government-inks-pact-with-microchip-nokia-paypal-during-chief-minister-mk-stalin-visit-to-san-francisco/cid/2044548,Neutral,0.889941096
Telegraph India,30-08-2024,PTI,"Lancet study estimates Indians to be deficient in iron, calcium, folate",https://www.telegraphindia.com/india/the-lancet-global-health-journal-study-estimates-indians-to-be-deficient-in-iron-calcium-folate/cid/2044540,Negative,0.566142499
Telegraph India,30-08-2024,PTI,Telangana may consider banning Kangana's upcoming film 'Emergency': Govt adviser,https://www.telegraphindia.com/india/telangana-may-consider-banning-kangana-ranaut-upcoming-film-emergency-government-adviser-mohammad-ali-shabbir/cid/2044539,Neutral,0.552303612
Telegraph India,30-08-2024,Subhashish Mohanty,Odisha chief minister Mohan Charan Majhi slams Mamata Banerjee over violence remark,https://www.telegraphindia.com/india/odisha-chief-minister-mohan-charan-majhi-slams-mamata-banerjee-over-violence-remark/cid/2044472,Negative,0.632043242
Telegraph India,30-08-2024,Subhashish Mohanty,"Cong MLAs seek Odisha governor Raghubar Das's intervention to enhance quota for SC, ST, OBCs",https://www.telegraphindia.com/india/congress-mlas-seek-odisha-governor-raghubar-dass-intervention-to-enhance-quota-for-sc-st-obcs/cid/2044471,Neutral,0.933889031
Telegraph India,30-08-2024,Piyush Srivastava,"‘First victim was a three-year old, we are scared’: Man-eater wolves feed on children in Terai",https://www.telegraphindia.com/india/first-victim-was-a-three-year-old-we-are-scared-man-eater-wolves-feed-on-children-in-terai/cid/2044477,Negative,0.931993425
Telegraph India,30-08-2024,K.M. Rakesh,"Sex abuse noose on more Malayalam film industry professionals, including politcians",https://www.telegraphindia.com/india/sex-abuse-noose-on-more-malayalam-film-industry-professionals/cid/2044475,Negative,0.83802259
Telegraph India,30-08-2024,Animesh Bisoee,Hemant to induct Santhal face: Ghatshila MLA to join cabinet while Champai switches to BJP,https://www.telegraphindia.com/jharkhand/hemant-soren-to-induct-santhal-face-ghatshila-mla-to-join-cabinet-while-champai-soren-switches-to-bjp/cid/2044467,Neutral,0.9741503
Telegraph India,30-08-2024,Muzaffar Raina,"3 militants shot dead, infiltration bid foiled in Kupwara district of north Kashmir",https://www.telegraphindia.com/india/3-militants-shot-dead-infiltration-bid-foiled-in-kupwara-district-of-north-kashmir/cid/2044465,Negative,0.964681745
Telegraph India,30-08-2024,Basant Kumar Mohanty,Jawaharlal Nehru University cuts corners as governmnet tightens purse strings ,https://www.telegraphindia.com/india/jawaharlal-nehru-university-cuts-corners-as-governmnet-tightens-purse-strings/cid/2044466,Neutral,0.892065287
Telegraph India,30-08-2024,Imran Ahmed Siddiqui,Indian Navy-led joint committee to investigate collapse of Chhatrapati Shivaji’s statue,https://www.telegraphindia.com/india/indian-navy-led-joint-committee-to-investigate-collapse-of-chhatrapati-shivajis-statue/cid/2044464,Neutral,0.821510196
Telegraph India,30-08-2024,Our Special Correspondent,A change has come in the politics of Rahul Gandhi. He thinks he has tasted success,https://www.telegraphindia.com/india/amethi-amity-smriti-irani-has-a-change-of-heart-on-rahul-gandhi/cid/2044476,Positive,0.567184567
Telegraph India,30-08-2024,Our Bureau,'Why should court be dragged into a political rivalry?': SC ire at Telangana CM claim on 'bail deal',https://www.telegraphindia.com/india/why-should-court-be-dragged-into-a-political-rivalry-supreme-court-ire-at-telangana-chief-minister-a-revanth-reddy-claim-on-bail-deal/cid/2044463,Negative,0.596559644
Telegraph India,30-08-2024,PTI,"Constitutional expert, prolific writer and legal luminary AG Noorani dies at 94",https://www.telegraphindia.com/india/constitutional-expert-prolific-writer-and-legal-luminary-ag-noorani-dies-at-94/cid/2044462,Neutral,0.713229239
Telegraph India,30-08-2024,Anita Joshua,Line of Actual Control talks at WMCC meet: India-China for 'early' border solution,https://www.telegraphindia.com/india/line-of-actual-control-talks-at-working-mechanism-for-consultation-and-coordination-meet-india-china-for-early-border-solution/cid/2044459,Neutral,0.975956559
Telegraph India,30-08-2024,PTI,INS Arighaat: India's second nuclear-powered missile submarine commissioned,https://www.telegraphindia.com/india/ins-arighaat-indias-second-nuclear-powered-missile-submarine-commissioned/cid/2044480,Neutral,0.954201758
Telegraph India,30-08-2024,Anita Joshua,'Bharat Dojo Yatra': Rahul post on ‘gentle art' sparks speculation on mass-connect initiative,https://www.telegraphindia.com/india/a-bharat-dojo-yatra-is-coming-soon-rahul-gandhis-post-on-gentle-art-sparks-speculation-on-mass-connect-initiative-with-focus-on-youth/cid/2044458,Neutral,0.889941752
The Print,30-08-2024,Risha Chitlangia,‘Who decides if a person has been practising Islam 5 yrs?’ Oppn questions Waqf Bill clause at 2nd JPC meet,https://theprint.in/india/who-decides-if-a-person-has-been-practising-islam-5-yrs-oppn-questions-waqf-bill-clause-at-2nd-jpc-meet/2246218/,Neutral,0.956386685
The Print,30-08-2024,Sreyashi Dey,‘Bengal becoming a lot like Kashmir’: What PIL opposing release of film The Diary of West Bengal said,https://theprint.in/judiciary/bengal-becoming-a-lot-like-kashmir-what-pil-opposing-release-of-film-the-diary-of-west-bengal-said/2246212/,Negative,0.706790924
The Print,30-08-2024,Risha Chitlangia,"DDA set to digitise Delhi’s land and property records using data from drone surveys, a first",https://theprint.in/india/dda-set-to-digitise-delhis-land-and-property-records-using-data-from-drone-surveys-a-first/2246183/,Neutral,0.937942624
The Print,30-08-2024,Sanya Dhingra,"Proactive PMO, hostile bureaucracy, how Modi govt’s lateral entry scheme has fared so far",https://theprint.in/india/proactive-pmo-hostile-bureaucracy-how-modi-govts-lateral-entry-scheme-has-fared-so-far/2245819/,Neutral,0.732084394
The Print,30-08-2024,Prabhakar Tamilarasu,"Stalin’s US visit, Rajnikanth & DMK minister ‘banter’ reignite debate over Udhayanidhi’s elevation",https://theprint.in/politics/stalins-us-visit-rajnikanth-dmk-minister-banter-reignite-debate-over-udhayanidhis-elevation/2245773/,Neutral,0.960477829
The Print,30-08-2024,Mrinalini Dhyani,Artisans ‘denied access’ to Parliament to see their own work get invite from Speaker Om Birla,https://theprint.in/india/artisans-denied-access-to-parliament-to-see-their-own-work-get-invite-from-speaker-om-birla/2245958/,Neutral,0.635475338
The Print,30-08-2024,Triya Gulati,Rakshitha Raju found herself through sport. Now she wants to win gold at Paralympics 2024,https://theprint.in/ground-reports/rakshitha-raju-found-herself-through-sport-now-she-wants-to-win-gold-at-paralympics-2024/2245295/,Neutral,0.704210043
The Print,30-08-2024,Vandana Menon,"Rs 4,800 cr IPO bids are now making Delhi bike dealer nervous. Mountain of paperwork is next",https://theprint.in/the-fineprint/rs-4800-cr-ipo-bids-are-now-making-delhi-bike-dealer-nervous-mountain-of-paperwork-is-next/2244724/,Negative,0.827053785
The Print,30-08-2024,PTI,"Avani Lekhara clinches gold, Mona Agarwal takes bronze in 10m air rifle (SH1) in Paris Paralympics",https://theprint.in/sport/paralympics-avani-retains-gold-mona-clinches-bronze-in-historic-10m-air-rifle-double-for-india/2245754/,Positive,0.645248473
The Print,30-08-2024,PTI,"India’s GDP grows by 6.7% in April-June fiscal, says govt data",https://theprint.in/economy/indias-gdp-grows-by-6-7-pc-in-q1-govt-data/2245838/,Neutral,0.718442738
The Print,30-08-2024,ANI,"‘I bow my head and apologise,’ says Modi over collapse of Shivaji statue in Maharashtra",https://theprint.in/india/i-bow-my-head-and-apologise-says-modi-over-collapse-of-shivaji-statue-in-maharashtra/2245682/,Neutral,0.8275069
The Print,30-08-2024,ANI,"Assam assembly ends practice of 2-hour Jumma break, started in 1937",https://theprint.in/india/assam-assembly-ends-practice-of-2-hour-jumma-break-started-in-1937/2245683/,Neutral,0.971356571
The Print,30-08-2024,Raju Ramachandran,‘Call me Gafoor’. This is an unapologetically personal reminiscence of AG Noorani,https://theprint.in/opinion/call-me-gafoor-this-is-an-unapologetically-personal-reminiscence-of-ag-noorani/2245554/,Neutral,0.947407782
The Print,30-08-2024,Swasti Rao,Telegram crackdown is a boon for India. The app was a haven for terrorists,https://theprint.in/opinion/telegram-crackdown-is-a-boon-for-india-the-app-was-a-haven-for-terrorists/2245348/,Negative,0.944044352
The Print,30-08-2024,Dinesh Thakur,Health ministry bans FDCs every few years. Ask how they enter the market in the first place,https://theprint.in/opinion/health-ministry-bans-fdcs-every-few-years-ask-how-they-enter-the-market-in-the-first-place/2245300/,Negative,0.624272823
The Print,30-08-2024,Amana Begam,Assam doesn’t have a ‘Miya’-Muslim problem. Himanta Sarma’s generalisation fuels trouble,https://theprint.in/opinion/assam-doesnt-have-a-miya-muslim-problem-himanta-sarmas-generalisation-fuels-trouble/2245299/,Negative,0.951773286
The Print,30-08-2024,Dushyant Dave,Supreme Court forgot Vrinda Grover’s contribution to Bar. She should’ve been senior advocate,https://theprint.in/opinion/supreme-court-forgot-vrinda-grovers-contribution-to-bar-she-shouldve-been-senior-advocate/2243427/,Negative,0.749158621
The Print,30-08-2024,Seshadri Chari,Modi’s 6 visits to Russia & 8 to US are ‘balancing acts’ just like Manmohan Singh did under UPA,https://theprint.in/opinion/modis-6-visits-to-russia-8-to-us-are-balancing-acts-just-like-manmohan-singh-did-under-upa/2245140/,Neutral,0.974695861
The Print,30-08-2024,Arunesh Singh,India’s vision for ‘Viksit Bharat’ relies on training youth well. Close the skills gap first,https://theprint.in/opinion/indias-vision-for-viksit-bharat-relies-on-training-youth-well-close-the-skills-gap-first/2245108/,Neutral,0.728634179
The Print,30-08-2024,Triya Gulati,"Kangana Ranaut interviews are comedy gold. Don’t laugh, though; the Emergency star is serious",https://theprint.in/feature/kangana-ranaut-interviews-are-comedy-gold-dont-laugh-though-the-emergency-star-is-serious/2245821/,Positive,0.956680954
The Print,30-08-2024,Sharan Poovanna,"Why Congress won’t remove Siddaramaiah despite intense heat on Karnataka CM over MUDA, Valmiki ‘scams’",https://theprint.in/politics/why-congress-wont-remove-siddaramaiah-despite-intense-heat-on-karnataka-cm-over-muda-valmiki-scams/2245678/,Negative,0.674992502
The Print,30-08-2024,Fareeha Iftikhar,"Meghalaya university which grew from 6 to 6,000 students sees dip in enrollments after Sarma’s attack",https://theprint.in/india/education/meghalaya-university-which-grew-from-6-to-6000-students-sees-dip-in-enrollments-after-sarmas-attack/2245783/,Negative,0.793626368
The Print,30-08-2024,Chitleen K Sethi,Akal Takht declares Sukhbir Badal a sinner for ‘severely damaging Sikh interests’ as SAD chief & dy CM,https://theprint.in/politics/akal-takht-declares-sukhbir-badal-a-sinner-for-severely-damaging-sikh-interests-as-sad-chief-dy-cm/2245418/,Negative,0.975835085
The Print,30-08-2024,Soumya Pillai,"What is Great Nicobar project, and why are Bhupender Yadav and Jairam Ramesh butting heads over it",https://theprint.in/environment/what-is-great-nicobar-project-and-why-are-bhupender-yadav-and-jairam-ramesh-butting-heads-over-it/2245249/,Negative,0.890901029
The Print,30-08-2024,ThePrint Team,First quarter of FY25 overcomes pessimistic projections. Low agricultural growth is worrying,https://theprint.in/50-word-edit/first-quarter-of-fy25-overcomes-pessimistic-projections-low-agricultural-growth-is-worrying/2245981/,Negative,0.977999151
The Print,30-08-2024,Radhika Pandey,Guaranteed pensions may cause fiscal ambiguity. Govt may have to raise pension outlay for UPS,https://theprint.in/macrosutra/guaranteed-pensions-may-cause-fiscal-ambiguity-govt-may-have-to-raise-pension-outlay-for-ups/2244210/,Negative,0.814681292
The Print,30-08-2024,Sumi Sukanya Dutta,"No duty room for 45% doctors on night shifts, safety measures worse in govt hospitals, says IMA survey",https://theprint.in/health/no-duty-room-for-45-doctors-on-night-shifts-safety-measures-worse-in-govt-hospitals-says-ima-survey/2244530/,Negative,0.96729517
The Print,30-08-2024,Debdutta Chakraborty,"For Saleem Kidwai, queer movement was personal & political. It began with his Montreal arrest",https://theprint.in/theprint-profile/for-saleem-kidwai-queer-movement-was-personal-political-it-began-with-his-montreal-arrest/2243442/,Neutral,0.966646016
The Print,30-08-2024,Bhadra Sinha,Why CJI is intervening in a case of tree felling in Delhi’s Ridge,https://theprint.in/judiciary/why-cji-is-intervening-in-a-case-of-tree-felling-in-delhis-ridge/2245403/,Neutral,0.933598161
The Print,30-08-2024,Soumya Pillai,"‘Rare’ monsoon cyclone brewing over Arabian Sea, says IMD. Ongoing heavy rains in Gujarat to intensify",https://theprint.in/environment/rare-monsoon-cyclone-brewing-over-arabian-sea-says-imd-ongoing-heavy-rains-in-gujarat-to-intensify/2245174/,Neutral,0.981901467
The Print,30-08-2024,Keshav Padmanabhan,"Banned by Mujib & Hasina, accused of 1971 atrocities, contentious history of Bangladesh Jamaat-e-Islami",https://theprint.in/world/banned-by-mujib-hasina-accused-of-1971-atrocities-contentious-history-of-bangladesh-jamaat-e-islami/2245347/,Negative,0.715450287
The Print,30-08-2024,Purva Chitnis,Rs 57 cr or Rs 10k? The ‘neither true nor false’ Vikrant fund case against Kirit Somaiya,https://theprint.in/india/rs-57-cr-or-rs-10k-the-neither-true-nor-false-vikrant-fund-case-against-kirit-somaiya/2244574/,Neutral,0.637106955
The Print,30-08-2024,Karishma Hasnat,Family seeks repatriation of body of Bangladesh leader found dead in India. Cause of death a mystery,https://theprint.in/india/family-seeks-repatriation-of-body-of-bangladesh-leader-found-dead-in-india-cause-of-death-a-mystery/2245171/,Neutral,0.721755683
The Print,30-08-2024,Kapil Joshi,How to Choose Between a Career in Full Stack Development or Data Science,https://theprint.in/brandstand/adon/how-to-choose-between-a-career-in-full-stack-development-or-data-science/2245345/,Neutral,0.93862009
The Print,30-08-2024,Yuthika Bhargava,Trying to fly Vistara after November? It’s Air India you will get as merger plan reaches conclusion,https://theprint.in/economy/air-india-vistara-merger-plan-reaches-conclusion/2245346/,Neutral,0.936442733
The Print,30-08-2024,Saurabh Chauhan,"Himachal CM Sukhu & his ministers give up salary for 2 months, but state’s fiscal troubles run far deeper",https://theprint.in/economy/himachal-cm-sukhu-his-ministers-give-up-salary-for-2-months-but-states-fiscal-troubles-run-far-deeper/2244353/,Negative,0.539381385
The Print,30-08-2024,ANI,Study finds new source of cardiac inflammation,https://theprint.in/science/study-finds-new-source-of-cardiac-inflammation/2245618/,Neutral,0.812860787
The Print,30-08-2024,Zenaira Bakhsh,International media on India’s growing nuclear capability & the much-awaited regional polls in J&K,https://theprint.in/global-pulse/international-media-on-indias-growing-nuclear-capability-the-much-awaited-regional-polls-in-jk/2245744/,Neutral,0.521622062
The Print,30-08-2024,Reuters,"Tennis-Alcaraz stunned in US Open second round while Sinner, Swiatek move on",https://theprint.in/sport/tennis-alcaraz-stunned-in-us-open-second-round-while-sinner-swiatek-move-on/2245162/,Neutral,0.969254971
The Print,30-08-2024,Reuters,Factbox-How Trump would seek to dismantle Biden’s climate legacy,https://theprint.in/environment/factbox-how-trump-would-seek-to-dismantle-bidens-climate-legacy/2246486/,Neutral,0.708532453
The Print,30-08-2024,Reuters,US requests trade dispute consultations with Canada over new digital services tax,https://theprint.in/tech/us-requests-trade-dispute-consultations-with-canada-over-new-digital-services-tax/2246489/,Neutral,0.955402315
The Print,31-08-2024,Shekhar Gupta,PM Modi wants US to protect Hindus in Bangladesh. Hasina’s debacle must not be India’s,https://theprint.in/national-interest/pm-modi-wants-us-to-protect-hindus-in-bangladesh-hasinas-debacle-must-not-be-indias/2246353/,Negative,0.789745331
The Print,31-08-2024,Prasad Nichenametla,"Actors, politicians to RWAs, everyone fears HYDRAA in Telangana. Why govt agency’s talk of the town",https://theprint.in/india/actors-politicians-to-rwas-everyone-fears-hydraa-in-telangana-why-govt-agencys-talk-of-the-town/2246943/,Negative,0.753838181
The Print,31-08-2024,Kevin Buckland,"At least 6 dead, 100 injured as Typhoon Shanshan wreaks havoc in Japan",https://theprint.in/world/at-least-6-dead-in-japan-as-typhoon-shanshan-grinds-on/2246805/,Negative,0.969897747
The Print,31-08-2024,Sanya Dhingra,"As reform of railway services merger unravels, murmurs of demerger gain ground",https://theprint.in/india/governance/as-reform-of-railway-services-merger-unravels-murmurs-of-demerger-gain-ground/2242702/,Neutral,0.964222014
